epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,epoch_time_sec,elapsed_time_sec
1,2.407673732164171,0.20106666666666667,1.848286979675293,0.3146,0.3146,9.447482386000047,9.447619497999767
2,1.9783448503706191,0.28417777777777775,1.7153420925140381,0.3756,0.3756,9.32884451099926,18.817335128000195
3,1.8446756629096137,0.3256222222222222,1.6375933521270751,0.4106,0.4106,9.449075373999221,28.313807559999987
4,1.7656434444851345,0.351,1.5755588855743408,0.4336,0.4336,9.43684252300045,37.79627746400001
5,1.708488666873508,0.37235555555555555,1.528263042640686,0.449,0.449,9.332065960999898,47.17493813100009
6,1.6585481030570137,0.3864444444444444,1.480091051864624,0.462,0.462,9.413512322000315,56.6343653870008
7,1.623494245232476,0.40155555555555555,1.443159462738037,0.4764,0.4764,9.434151974000997,66.11550590300067
8,1.5898416155497233,0.4125333333333333,1.4220762689590454,0.481,0.481,9.451488541999424,75.61470974300028
9,1.5618737950219048,0.4202666666666667,1.3885130411148072,0.4968,0.4968,9.428199685999061,85.08969350200096
10,1.532991058286031,0.43446666666666667,1.3638668901443483,0.509,0.509,9.370035365000149,94.50821690500015
11,1.5158282721837362,0.4421777777777778,1.3448344146728515,0.5126,0.5126,9.310260832000495,103.86393726200004
12,1.5000721578174168,0.44804444444444447,1.322842228126526,0.5244,0.5244,9.410803851998935,113.32359519700003
13,1.474284018919203,0.45926666666666666,1.3064742353439331,0.5312,0.5312,9.389708276999954,122.76275259100112
14,1.4562485862943861,0.4650222222222222,1.2851860277175904,0.5364,0.5364,9.242916234999939,132.053571243001
15,1.4402251077651977,0.47175555555555554,1.2708318706512451,0.5454,0.5454,9.335000684999613,141.43484399500085
16,1.4279935143152873,0.47517777777777775,1.2555090772628785,0.55,0.55,9.423994415999914,150.90584867899997
17,1.4079635201136271,0.4861333333333333,1.2418624280929564,0.5546,0.5546,9.618269493999833,160.57051429199964
18,1.3968020794550577,0.49206666666666665,1.2313134866714477,0.5596,0.5596,9.387784242000635,170.0101472740007
19,1.3852831360075208,0.49533333333333335,1.2182710147857665,0.561,0.561,9.376112320000175,179.4346811560008
20,1.370305953555637,0.4978,1.2025132137298584,0.5684,0.5684,9.355996062000486,188.83788366000044
21,1.3592086038801405,0.5047111111111111,1.196053175163269,0.571,0.571,9.243844272999922,198.12667725900064
22,1.3545241714477538,0.5044222222222222,1.1854197938919067,0.577,0.577,9.451963984000031,207.62616186299965
23,1.3469520916408964,0.5118,1.1728533107757568,0.5778,0.5778,9.506219045000762,217.18025923800087
24,1.3365797929763794,0.5129777777777778,1.1624792453765869,0.5818,0.5818,9.359815616999185,226.5908940600002
25,1.3281899855719672,0.5150888888888889,1.1582857683181762,0.5854,0.5854,9.417149503000473,236.05488719499954
26,1.3199016987058851,0.5176444444444445,1.14647395362854,0.5894,0.5894,9.459331110998392,245.56257397700028
27,1.3114116131676568,0.5217555555555555,1.1405707250595092,0.593,0.593,9.418232052999883,255.0299146440011
28,1.301317429139879,0.5267333333333334,1.1362061603546143,0.5898,0.593,9.363988629000232,264.44129970700124
29,1.3000846626917522,0.5272666666666667,1.129892487335205,0.5956,0.5956,9.46967703899827,273.9368737650002
30,1.2939949011908638,0.5275555555555556,1.1229515619277954,0.5932,0.5956,9.454355965999639,283.44246430100065
31,1.292236267238193,0.5292666666666667,1.1201997661590577,0.5958,0.5958,9.444909895999444,292.9138888950001
32,1.2821011288960775,0.5318666666666667,1.116185097503662,0.5976,0.5976,9.382306095998501,302.34535584900004
33,1.2793663906521267,0.5360888888888888,1.1123193544387817,0.5984,0.5984,9.23767241600035,311.6290180770011
34,1.2804796854231093,0.5349111111111111,1.108337969493866,0.599,0.599,9.466458983999473,321.1450527750003
35,1.272632899623447,0.5382,1.1049838676452637,0.601,0.601,9.455854369000008,330.64959354200073
36,1.2685411089579264,0.5381333333333334,1.1005935482025146,0.6012,0.6012,9.4858142209996,340.1826948070011
37,1.2641911814159816,0.5406,1.0983911808013915,0.6028,0.6028,9.454756987999644,349.69017952800095
38,1.2647117833879258,0.5401333333333334,1.0965150466918945,0.6056,0.6056,9.366036233001068,359.1063345270013
39,1.2626994366115993,0.5405333333333333,1.0971986062049865,0.6038,0.6056,9.397361786999681,368.55204499200045
40,1.2621247499465942,0.5399777777777778,1.0970182967185975,0.6062,0.6062,9.416711223000675,377.99339663499995
41,1.255313702668084,0.5434,1.0938224227905273,0.6054,0.6062,9.278946477001227,387.32096429099875
42,1.25863232137892,0.5411777777777778,1.0904791942596435,0.6064,0.6064,9.379197251997539,396.7257115299999
43,1.2514255996280246,0.5453111111111111,1.0901133358955384,0.6068,0.6068,9.485926342000312,406.2590542130001
44,1.2561684800889756,0.5446222222222222,1.0909655946731567,0.6066,0.6068,9.459632588001114,415.7678317410009
45,1.2525546180301241,0.5461333333333334,1.09043851146698,0.6054,0.6068,9.461944639999274,425.2550234249993
46,1.2535542337417602,0.5458,1.0878298091888428,0.6064,0.6068,9.372363123999094,434.65188834200126
47,1.2605783034006754,0.5410666666666667,1.090916020488739,0.6052,0.6068,9.365729125998769,444.0412322800021
48,1.254964138730367,0.5437555555555555,1.0890482885360717,0.6064,0.6068,9.373845235997578,453.44032702599907
49,1.2501957717047798,0.5467555555555556,1.0894575649261475,0.6058,0.6068,9.368229297000653,462.8340100410005
50,1.2511928018569947,0.5448888888888889,1.08992399187088,0.6052,0.6068,9.295613034999405,472.15364638400024
