epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,epoch_time_sec,elapsed_time_sec
1,1.8600638205210367,0.3305777777777778,1.4551147060394287,0.4736,0.4736,9.618123389001994,9.618253975000698
2,1.5088466174443562,0.44564444444444445,1.2896250829696656,0.541,0.541,9.65805577699939,19.357839436001086
3,1.3692102000130548,0.5006444444444444,1.1632185744285584,0.5782,0.5782,9.477130798000871,28.924144866999995
4,1.2612261784023708,0.5417111111111111,1.0879676383972168,0.6102,0.6102,9.581823747001181,38.59114582099937
5,1.1844051521725125,0.5710666666666666,1.0047393348693847,0.6372,0.6372,9.572839949996705,48.25247965200106
6,1.1145116932551067,0.5972,0.9582202290534974,0.6514,0.6514,9.467016216000047,57.806499531001464
7,1.062481509145101,0.6195777777777778,0.9080893006324768,0.672,0.672,9.546291946000565,67.44146632800039
8,1.0135482848273383,0.6368222222222222,0.8645420746803284,0.693,0.693,9.595207686001231,77.12177933800194
9,0.9715232438405355,0.6521555555555556,0.8460268814086914,0.6918,0.693,9.580207653998514,86.78997275000074
10,0.9373460408740574,0.6667777777777778,0.8067118452072144,0.7136,0.7136,9.572026727000775,96.40745162299936
11,0.90918107052909,0.6755333333333333,0.7825834642410279,0.7202,0.7202,9.5777421519997,106.07293966799989
12,0.8804094663408067,0.6876888888888889,0.7798909588813782,0.723,0.723,9.457087552997109,115.61911636200239
13,0.8538212965647379,0.6959777777777778,0.7369394173622131,0.741,0.741,9.558785483000975,125.26907573100107
14,0.8342448680029975,0.7036222222222223,0.7243538366317749,0.7462,0.7462,9.52414167799725,134.88555408699904
15,0.8127194850921631,0.7108222222222222,0.7107220914840698,0.7436,0.7462,9.548671455999283,144.5201400549995
16,0.7987530472013685,0.7173111111111111,0.6842488389492035,0.7554,0.7554,9.587137997001264,154.154348611999
17,0.7748357650332981,0.7274222222222222,0.6713647193908692,0.7656,0.7656,9.603142985000886,163.854329496
18,0.7594946431583829,0.7328888888888889,0.6694363266468049,0.764,0.7656,9.487469094998232,173.42698783300148
19,0.7433620083808898,0.737,0.6651250829219818,0.7654,0.7656,9.581518940998649,183.05413469400082
20,0.7253654052522447,0.7436444444444444,0.6537938530921936,0.7696,0.7696,9.569180996997602,192.6667819430004
21,0.7123095365524292,0.7486666666666667,0.6362762788772583,0.7794,0.7794,9.473720688001777,202.2356633740019
22,0.7026914109230041,0.7527555555555555,0.645175573682785,0.7738,0.7794,9.55402394200064,211.87650845700045
23,0.6919865085336897,0.7562444444444445,0.6347685362815857,0.776,0.7794,9.579040920998523,221.50412326900187
24,0.6794853193918864,0.7621333333333333,0.6166401163101196,0.7868,0.7868,9.552059188001294,231.10151764500188
25,0.6740227778964573,0.7610666666666667,0.6086578233718872,0.788,0.788,9.542534149000858,240.73374179200255
26,0.662691186120775,0.7663333333333333,0.5908583616256714,0.7914,0.7914,9.610107521999453,250.43478725300156
27,0.6515290004942152,0.7702444444444444,0.5912316332817078,0.7904,0.7914,9.588564960999065,260.1167039560023
28,0.6384190585454305,0.7731777777777777,0.596444436120987,0.7926,0.7926,9.599671248997765,269.76020553499984
29,0.6385758424017165,0.7748888888888888,0.5805194834709168,0.797,0.797,9.478388624997024,279.3281423770022
30,0.6332687281608581,0.7742666666666667,0.5796731274604797,0.7996,0.7996,9.543464506998134,288.96265335800126
31,0.6269936361948649,0.7788444444444445,0.5697682728290557,0.8014,0.8014,9.540721209999901,298.5923130580013
32,0.6154808939880795,0.7816666666666666,0.5688222647190094,0.8012,0.8014,9.567386524999165,308.2523436650008
33,0.6087306386841668,0.7858,0.5712225743293762,0.7992,0.8014,9.543381503001001,317.8401121520001
34,0.6083878825717502,0.7853333333333333,0.5680457585334778,0.7988,0.8014,9.508349460000318,327.3920353780013
35,0.6045337567117479,0.7866666666666666,0.5642603947639465,0.8012,0.8014,9.43620015399938,336.8714529589997
36,0.5967444200939602,0.7895333333333333,0.5578156183242798,0.8024,0.8024,9.565939984000579,346.48006384700057
37,0.5928287795119815,0.7895777777777778,0.5550349098205566,0.8076,0.8076,9.65723154599982,356.226714233002
38,0.593554596763187,0.7898,0.5503700474262238,0.8072,0.8076,9.522191839001607,365.83689968900217
39,0.5868635687934027,0.7925111111111112,0.5522759857177735,0.8046,0.8076,9.567321434002224,375.44905604700034
40,0.5846210436079238,0.7944666666666667,0.549167456626892,0.809,0.809,9.60090333199696,385.0955150209993
41,0.5831966595331828,0.7938888888888889,0.5468861804485321,0.809,0.809,9.521082033999846,394.70951319400046
42,0.5814741854879591,0.7935111111111111,0.5472353025436402,0.8096,0.8096,9.510217510996881,404.264554540001
43,0.5747462711758083,0.7980222222222222,0.5481272608757018,0.8078,0.8096,9.586739706999651,413.95491591000246
44,0.5756798407554626,0.7961777777777778,0.5444819468975067,0.8076,0.8096,9.592390469002567,423.5920663420002
45,0.573330972899331,0.7968666666666666,0.5419755227088928,0.8094,0.8096,9.47091934999844,433.1074189909996
46,0.57506328508589,0.7980444444444444,0.5436260948181152,0.8092,0.8096,9.626031118001265,442.7795019570003
47,0.5735904854032728,0.7964444444444444,0.5435417935848236,0.807,0.8096,9.562376886999118,452.38607000400225
48,0.5685830643282996,0.7998444444444445,0.542151623249054,0.8092,0.8096,9.446710761996655,461.87808506700094
49,0.5740220356835259,0.7980444444444444,0.5417455565452576,0.8088,0.8096,9.562678157999471,471.49463391500103
50,0.571698240407308,0.7983555555555556,0.5408908174991608,0.8116,0.8116,9.607949359000486,481.1576809920007
