epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,epoch_time_sec,elapsed_time_sec
1,1.7850700824949477,0.36762222222222224,1.271223914718628,0.5186,0.5186,13.687616688000002,13.687729024999996
2,1.1530373496585422,0.5920444444444445,1.003097853088379,0.638,0.638,13.842989280999994,27.639379036999998
3,0.9109043018341064,0.6863555555555556,1.2100362651824952,0.6322,0.638,14.358283274999998,42.141356333999994
4,0.772663173453013,0.7393555555555555,0.6835347009181977,0.77,0.77,13.682651335999992,55.898882953
5,0.6851216791682773,0.7711555555555556,0.6117658785820007,0.7888,0.7888,14.060141770000001,70.091761938
6,0.6076873617913988,0.7976888888888889,0.6061013381004333,0.8012,0.8012,13.742667761999996,83.960851994
7,0.5544656692504882,0.8158222222222222,0.5700520413398743,0.8144,0.8144,13.546693478999998,97.632070233
8,0.5108874005741543,0.8324888888888888,0.4659955253601074,0.8472,0.8472,13.731797208999993,111.499206683
9,0.4739250699149238,0.8432222222222222,0.5164438266277314,0.8332,0.8472,14.472196910999997,126.106959162
10,0.4289214744514889,0.8569555555555556,0.4556032808303833,0.8526,0.8526,13.572329615000001,139.74493078900002
11,0.40700050388971964,0.8632,0.47991985855102537,0.837,0.8526,13.48237449200002,153.37333502500002
12,0.37772140318552655,0.8754888888888889,0.39581043696403506,0.8696,0.8696,13.869722253999981,167.316131402
13,0.3558465204662747,0.8854444444444445,0.38645511102676394,0.878,0.878,13.620753167999993,181.06620008
14,0.3284039090050591,0.8913777777777778,0.4303027850151062,0.8716,0.878,14.033619905000023,195.236556914
15,0.31326738493177625,0.8956444444444445,0.3926099772930145,0.8774,0.878,13.723743774000013,209.028929021
16,0.2873587290710873,0.9040222222222222,0.36986083710193635,0.8834,0.8834,13.680683701999982,222.777408766
17,0.2686456363519033,0.9113777777777777,0.3706444583892822,0.8834,0.8834,13.594115679999987,236.508936361
18,0.2486072907447815,0.9173333333333333,0.3434053280830383,0.8926,0.8926,13.716019391000032,250.295490138
19,0.2267857015079922,0.9228888888888889,0.3323129806756973,0.8978,0.8978,14.020328089000031,264.443707947
20,0.21947605344719356,0.9268222222222222,0.37578075995445254,0.8854,0.8978,13.651286030000051,278.226851399
21,0.20030002115302617,0.9324222222222223,0.32762104227542876,0.8968,0.8978,13.400074642999982,291.71214362899997
22,0.19200413859420354,0.9350888888888889,0.3243564871788025,0.9068,0.9068,13.483168481000007,305.26547130899996
23,0.16896807372437583,0.9436888888888889,0.3378412211418152,0.9012,0.9068,13.660974632999967,319.05421919099996
24,0.1620472320927514,0.9459111111111111,0.3750396747112274,0.8956,0.9068,13.58506929500004,332.703176924
25,0.1453601056880421,0.9523555555555555,0.36100638847351074,0.8994,0.9068,13.347239384000034,346.123204447
26,0.13772212813629045,0.9536222222222223,0.3554148900985718,0.9056,0.9068,13.55607379899999,359.744344957
27,0.12618888529141745,0.9580666666666666,0.3911709235191345,0.8954,0.9068,13.586474623000015,373.407579112
28,0.11415219085613887,0.9611777777777778,0.35295148334503174,0.908,0.908,13.743789688999982,387.220564573
29,0.10019377240339915,0.9649555555555556,0.3571082076072693,0.9114,0.9114,13.868768896000006,401.228056541
30,0.09561782069603603,0.9687333333333333,0.3581411683559418,0.914,0.914,13.630737643000032,414.98495968599997
31,0.0887994208143817,0.9696666666666667,0.3655971255779266,0.913,0.914,13.683122776999994,428.79463926
32,0.07520632327463891,0.9755111111111111,0.3757647991418839,0.9132,0.914,13.412980607999998,442.287353845
33,0.07401428011788262,0.9750444444444445,0.3755054130554199,0.9084,0.914,13.478551353,455.85115478399996
34,0.064841307551331,0.9774888888888889,0.39054382252693176,0.914,0.914,13.629003436000005,469.568711755
35,0.06051451839473512,0.9789777777777777,0.39056498844623566,0.916,0.916,13.607763914999964,483.25026582099997
36,0.0545318823993206,0.9818,0.41374403910636903,0.9166,0.9166,13.594148559999951,496.99006208599997
37,0.050428928750091126,0.9826,0.4036345216751099,0.9204,0.9204,13.799918118999926,510.92272857399996
38,0.0450514782730076,0.9845333333333334,0.4191379954814911,0.9174,0.9204,13.475210818999926,524.533253808
39,0.04109326783385542,0.9865555555555555,0.4131650704860687,0.918,0.9204,13.728035490000025,538.327345755
40,0.036861926200323636,0.9873555555555555,0.41806828877329827,0.9218,0.9218,13.239788285000031,551.637666764
41,0.03567334976527426,0.9882,0.4327924139738083,0.9192,0.9218,13.535289856000077,565.307712452
42,0.032278452838791744,0.9890666666666666,0.42236423901319503,0.9198,0.9218,13.967653789999986,579.3527389239999
43,0.028243438868721327,0.9908444444444444,0.42492920150756835,0.9218,0.9218,13.565167391999921,592.987664208
44,0.028507818218403393,0.9900888888888889,0.4245426125526428,0.921,0.9218,13.928313385000024,606.981618542
45,0.02501770749655035,0.9914888888888889,0.43438383736610414,0.9186,0.9218,13.349586531,620.399910734
46,0.024349034422304894,0.9921111111111112,0.43839956340789793,0.9208,0.9218,13.61842379899997,634.101264139
47,0.024709525115870767,0.9916222222222222,0.437681422996521,0.9208,0.9218,13.745403630000055,647.909927667
48,0.02150876009033786,0.9927555555555555,0.44541665997505187,0.9214,0.9218,13.245980486999997,661.22680095
49,0.021404753190941282,0.9929333333333333,0.43402976100444796,0.922,0.922,13.398140550999983,674.695654377
50,0.021571149063524274,0.9929333333333333,0.43481771013736725,0.9206,0.922,13.63720493599999,688.466656315
