epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,epoch_time_sec,elapsed_time_sec
1,1.8124599602805243,0.3774222222222222,1.2104128700256347,0.5626,0.5626,16.245862499999994,16.245983855999995
2,1.2023211005528769,0.5691777777777778,1.0745555505752564,0.6244,0.6244,15.880723043000003,32.272464205000006
3,0.9665342376920912,0.6642444444444444,0.775406154537201,0.7206,0.7206,15.302678678999996,47.71369181199999
4,0.8261229454358419,0.7150444444444445,0.7668462873458862,0.7368,0.7368,14.957120094999993,62.800687037
5,0.7325666350470649,0.7509111111111111,0.6066757099151612,0.7846,0.7846,14.90589902299999,77.854225639
6,0.6681174416859945,0.7744222222222222,0.6029523389816284,0.7918,0.7918,14.983349573999988,92.97330526200001
7,0.6146006257375082,0.7952222222222223,0.5887291055679321,0.7958,0.7958,15.096206432999992,108.22144927699999
8,0.5571304766125149,0.8157111111111112,0.5227899856090545,0.8158,0.8158,14.622796741000002,122.97447387199999
9,0.5104985510296292,0.8291333333333334,0.4859775330543518,0.8326,0.8326,14.957531673000005,138.056484124
10,0.47811388449139064,0.8409111111111112,0.4990636205673218,0.8306,0.8326,15.235408395999997,153.43666216399998
11,0.4455489529556698,0.8509333333333333,0.48236824269294737,0.8438,0.8438,15.154072255000017,168.66352867299997
12,0.409500696182251,0.8655333333333334,0.44172413177490233,0.8584,0.8584,14.767754244999992,183.57587866699998
13,0.3791944926155938,0.8732888888888889,0.41886058559417727,0.8552,0.8584,14.910343348999987,198.63771086100002
14,0.35761726960606044,0.8822444444444445,0.3954316710472107,0.8732,0.8732,14.955882498000022,213.66737801099998
15,0.336684036593967,0.8868222222222222,0.3702815017223358,0.878,0.878,15.161927082000034,228.967197891
16,0.3112586762693193,0.8966888888888889,0.3788399843215942,0.8828,0.8828,16.16009270799998,245.255764479
17,0.2904784645504422,0.9034,0.40790671672821044,0.8718,0.8828,28.10661881300001,273.490129944
18,0.2772427900632222,0.9092222222222223,0.3322157995223999,0.8962,0.8962,15.108815891999996,288.680967463
19,0.2571403823852539,0.9138222222222222,0.3549193974494934,0.8838,0.8962,16.038287094000054,304.85689369199997
20,0.23595031601852842,0.9209555555555555,0.37339404335021975,0.8902,0.8962,15.916364905999956,320.845576095
21,0.21765924525790745,0.9263777777777777,0.3419019212722778,0.8944,0.8962,14.556915496000045,335.484858927
22,0.2118997449490759,0.9296888888888889,0.3563239712715149,0.8968,0.8968,14.819479983000008,350.37933518299997
23,0.1887399630970425,0.9365333333333333,0.3330570722579956,0.9006,0.9006,15.056731230999958,365.59306206499997
24,0.1718790202299754,0.9430666666666667,0.36009552927017213,0.8984,0.9006,15.281079802000022,381.013811088
25,0.16299336422019534,0.9451777777777778,0.3507153245925903,0.9066,0.9066,15.058517905999963,396.163425426
26,0.15120664378801982,0.9487111111111111,0.3218122728347778,0.9104,0.9104,15.072660391,411.387706506
27,0.14460170522265964,0.9522,0.3163908101081848,0.9096,0.9104,15.316103926999972,426.842732088
28,0.12820648360649745,0.9569111111111112,0.3283914373397827,0.9146,0.9146,14.91094363999997,441.816590246
29,0.11760436979134878,0.9599555555555556,0.3526264495849609,0.9104,0.9146,14.926533734000031,456.878699267
30,0.11008964772886701,0.9625333333333334,0.344358681344986,0.9104,0.9146,15.178416354000035,472.13706484399995
31,0.0991677899758021,0.9662888888888889,0.3593836443901062,0.913,0.9146,15.114859389999992,487.338693683
32,0.08948062476846907,0.9692888888888889,0.34447660579681394,0.9104,0.9146,14.79171161599993,502.201952476
33,0.08352503569920858,0.9711555555555555,0.3394955322265625,0.9156,0.9156,14.941495541999984,517.226527303
34,0.07599989115926954,0.9739333333333333,0.36329772186279297,0.9158,0.9158,15.080382551999946,532.467061324
35,0.07012135686477025,0.9760666666666666,0.3474095258712769,0.9156,0.9158,15.007373009000048,547.615568327
36,0.06373446451293098,0.9784666666666667,0.3665357038974762,0.9124,0.9158,14.891852542000038,562.5795054179999
37,0.056586586757500966,0.9810888888888889,0.3655406243801117,0.921,0.921,14.738686421000011,577.392600527
38,0.05315500556230545,0.9820444444444445,0.3723524929523468,0.9166,0.921,14.837134953000032,592.3674192469999
39,0.046300618130962055,0.9842666666666666,0.39358683958053586,0.9182,0.921,14.89194768599998,607.353180427
40,0.044726938571532565,0.9856222222222222,0.39186795921325684,0.9206,0.921,14.498942951000004,621.922485631
41,0.041154474904139836,0.9865333333333334,0.3886441375732422,0.9228,0.9228,15.026009657000031,637.012763978
42,0.04044823365079032,0.986,0.3867380182266235,0.9174,0.9228,15.059161058000086,652.219053716
43,0.03967118898779154,0.9862888888888889,0.38942913761138914,0.9218,0.9228,15.183113045000027,667.467719946
44,0.03486118644509051,0.9888,0.39236768379211423,0.9216,0.9228,14.799701142999993,682.355325453
45,0.03468613881932365,0.9888222222222223,0.38514699153900145,0.9212,0.9228,15.261096076999934,697.696904476
46,0.029600093720356623,0.9894222222222222,0.3906857582092285,0.9238,0.9238,14.997591825999962,712.7663454899999
47,0.02932604439722167,0.9904888888888889,0.39351348333358765,0.923,0.9238,15.681551463999995,728.590238378
48,0.03088175178733137,0.9894666666666667,0.3948098260879517,0.9238,0.9238,14.470472359000041,743.139218738
49,0.029945821974012587,0.9904666666666667,0.3913485288619995,0.924,0.924,14.617058273999987,757.824201087
50,0.02822981803284751,0.9902888888888889,0.3923940833091736,0.9226,0.924,15.00441240400005,772.9675412409999
